"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","1-phosphatidylinositol-3-kinase activity GO0016303","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-663a; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA repair complex GO1990391","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-8073; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","T cell mediated cytotoxicity GO0001913","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-6131; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c GO0008635","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-6131; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","apoptosome GO0043293","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-6131; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","branched-chain amino acid catabolic process GO0009083","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-6131; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to mercury ion GO0071288","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-4734; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glycerol transmembrane transport GO0015793","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-4734; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glycerol transmembrane transporter activity GO0015168","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-4734; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","proteasome regulatory particle, base subcomplex GO0008540","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-6131; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","tRNA splicing, via endonucleolytic cleavage and ligation GO0006388","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-8073; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","transport vesicle membrane GO0030658","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-4734; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","water transmembrane transporter activity GO0005372","enriched","0.0166113","0.0166113","0.504321","2","hsa-miR-4734; hsa-miR-6746-5p"
"Target genes (miRTarBase)","AQP2","enriched","0.0166113","0.0166113","0.466353","2","hsa-miR-4734; hsa-miR-6746-5p"
"Target genes (miRTarBase)","LPP","enriched","0.0166113","0.0166113","0.466353","2","hsa-miR-8073; hsa-miR-6746-5p"
"Target genes (miRTarBase)","TRAF1","enriched","0.0166113","0.0166113","0.466353","2","hsa-miR-6131; hsa-miR-6746-5p"
"Target genes (miRTarBase)","TVP23C","enriched","0.0166113","0.0166113","0.466353","2","hsa-miR-8073; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA-binding transcription activator activity GO0001216","depleted","0.0171876","0.0171876","0.504321","9","hsa-miR-663a; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6787-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cytoskeletal anchor activity GO0008093","depleted","0.0171876","0.0171876","0.504321","9","hsa-miR-4690-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-8069; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of B cell proliferation GO0030890","depleted","0.0171876","0.0171876","0.504321","9","hsa-miR-663a; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-1203; hsa-miR-6787-5p; hsa-miR-6784-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of T cell differentiation GO0045582","depleted","0.0171876","0.0171876","0.504321","9","hsa-miR-1307-3p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-8069; hsa-miR-6756-5p; hsa-miR-6861-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of synapse maturation GO0090129","depleted","0.017428","0.017428","0.504321","11","hsa-miR-663a; hsa-miR-197-5p; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6784-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","branching involved in blood vessel morphogenesis GO0001569","depleted","0.0178608","0.0178608","0.504321","7","hsa-miR-1307-3p; hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-6756-5p; hsa-miR-1203; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nuclear estrogen receptor binding GO0030331","enriched","0.0178608","0.0178608","0.504321","7","hsa-miR-663a; hsa-miR-6131; hsa-miR-4758-5p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of inflammatory response GO0050729","depleted","0.0179424","0.0179424","0.504321","10","hsa-miR-1238-5p; hsa-miR-197-5p; hsa-miR-92b-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H4K12 acetyltransferase activity GO0043997","depleted","0.0183357","0.0183357","0.504321","6","hsa-miR-663a; hsa-miR-92a-2-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H4K5 acetyltransferase activity GO0043995","depleted","0.0183357","0.0183357","0.504321","6","hsa-miR-663a; hsa-miR-92a-2-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H4K8 acetyltransferase activity GO0043996","depleted","0.0183357","0.0183357","0.504321","6","hsa-miR-663a; hsa-miR-92a-2-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","structural constituent of ribosome GO0003735","enriched","0.0186433","0.0186433","0.504321","21","hsa-miR-663a; hsa-miR-8073; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-642b-3p; hsa-miR-6729-5p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-4706; hsa-miR-92b-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-4730; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-8069; hsa-miR-6787-5p; hsa-miR-6784-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","insulin metabolic process GO1901142","enriched","0.0191232","0.0191232","0.504321","4","hsa-miR-663a; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","neuropeptide signaling pathway GO0007218","enriched","0.0191232","0.0191232","0.504321","4","hsa-miR-8073; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-6805-5p"
"Annotations derived over miRTarBase (Gene Ontology)","Fc-epsilon receptor signaling pathway GO0038095","depleted","0.0191534","0.0191534","0.504321","14","hsa-miR-663a; hsa-miR-6746-5p; hsa-miR-642b-3p; hsa-miR-1343-3p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6784-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Chromosomal location (miRBase)","Chromosome 17","depleted","0.0198714","0.0198714","0.199336","7","hsa-miR-4734; hsa-miR-4730; hsa-miR-8059; hsa-miR-1203; hsa-miR-6787-5p; hsa-miR-6784-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","collagen binding GO0005518","depleted","0.0203964","0.0203964","0.504321","8","hsa-miR-197-5p; hsa-miR-4687-5p; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-6784-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein kinase B binding GO0043422","depleted","0.0203964","0.0203964","0.504321","8","hsa-miR-197-5p; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-6765-5p; hsa-miR-6861-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to interleukin-1 GO0070555","depleted","0.0203964","0.0203964","0.504321","8","hsa-miR-197-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of protein kinase activity GO0032147","depleted","0.0214566","0.0214566","0.504321","10","hsa-miR-6131; hsa-miR-5100; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to insulin stimulus GO0032869","enriched","0.0215789","0.0215789","0.504321","18","hsa-miR-8073; hsa-miR-6131; hsa-miR-4734; hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-642b-3p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-92b-5p; hsa-miR-4687-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-8069; hsa-miR-6756-5p; hsa-miR-8059"
"Annotations derived over miRTarBase (Gene Ontology)","protein transport GO0015031","depleted","0.0216615","0.0216615","0.504321","16","hsa-miR-663a; hsa-miR-642b-3p; hsa-miR-1343-3p; hsa-miR-4706; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Pathways (KEGG)","Basal cell carcinoma","depleted","0.0216615","0.0216615","0.55628","16","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-642b-3p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-3940-5p; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mismatch repair GO0006298","enriched","0.0219705","0.0219705","0.504321","10","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-1343-3p; hsa-miR-1233-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cell growth GO0001558","depleted","0.0219937","0.0219937","0.504321","8","hsa-miR-663a; hsa-miR-6131; hsa-miR-4706; hsa-miR-1203; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-4732-5p"
"Pathways (KEGG)","Primary immunodeficiency","depleted","0.0219937","0.0219937","0.55628","8","hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-1247-3p; hsa-miR-1203; hsa-miR-6784-5p; hsa-miR-6765-5p; hsa-miR-6861-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nucleosome binding GO0031491","enriched","0.0230772","0.0230772","0.504321","7","hsa-miR-8073; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-642b-3p; hsa-miR-6729-5p; hsa-miR-4687-5p; hsa-miR-1233-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NLRP6 inflammasome complex GO0140738","depleted","0.0231748","0.0231748","0.504321","3","hsa-miR-6756-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","chromosome condensation GO0030261","depleted","0.0231748","0.0231748","0.504321","3","hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ribosomal large subunit binding GO0043023","depleted","0.0231748","0.0231748","0.504321","3","hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vascular endothelial growth factor signaling pathway GO0038084","depleted","0.0231748","0.0231748","0.504321","3","hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","ATXN2","depleted","0.0231748","0.0231748","0.466353","3","hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","HIST1H1E","depleted","0.0231748","0.0231748","0.466353","3","hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA biosynthetic process GO0071897","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA synthesis involved in DNA repair GO0000731","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA synthesis involved in UV-damage excision repair GO1904161","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","artery development GO0060840","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-6802-5p; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","delta DNA polymerase complex GO0043625","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","error-prone translesion synthesis GO0042276","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","lithium ion binding GO0031403","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-8073; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","lymphatic endothelial cell differentiation GO0060836","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-6802-5p; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitochondrial respiratory chain complex assembly GO0033108","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nucleotide-excision repair, DNA gap filling GO0006297","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","peptidyl-cysteine oxidation GO0018171","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of dendritic spine development GO0060999","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of oxidative stress-induced neuron death GO1903223","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-6131; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of triglyceride catabolic process GO0010898","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein import into mitochondrial intermembrane space GO0045041","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein serinethreonine kinase binding GO0120283","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein tyrosine kinase inhibitor activity GO0030292","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pyridoxal 5-phosphate salvage GO0009443","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-8073; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pyridoxal kinase activity GO0008478","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-8073; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","rDNA binding GO0000182","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","sodium ion binding GO0031402","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-8073; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","venous blood vessel development GO0060841","enriched","0.0232558","0.0232558","0.504321","2","hsa-miR-6802-5p; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","zeta DNA polymerase complex GO0016035","depleted","0.0232558","0.0232558","0.504321","2","hsa-miR-575; hsa-miR-6765-5p"
"Target genes (miRTarBase)","ABHD5","depleted","0.0232558","0.0232558","0.466353","2","hsa-miR-575; hsa-miR-4732-5p"
"Target genes (miRTarBase)","CHCHD4","depleted","0.0232558","0.0232558","0.466353","2","hsa-miR-575; hsa-miR-6765-5p"
"Target genes (miRTarBase)","DHX33","depleted","0.0232558","0.0232558","0.466353","2","hsa-miR-575; hsa-miR-6861-5p"
"Target genes (miRTarBase)","PDXK","enriched","0.0232558","0.0232558","0.466353","2","hsa-miR-8073; hsa-miR-4690-5p"
"Target genes (miRTarBase)","POLD3","depleted","0.0232558","0.0232558","0.466353","2","hsa-miR-575; hsa-miR-6765-5p"
"Target genes (miRTarBase)","VPS37B","enriched","0.0232558","0.0232558","0.466353","2","hsa-miR-6746-5p; hsa-miR-4690-5p"
"Annotations derived over miRTarBase (Gene Ontology)","7S RNA binding GO0008312","enriched","0.0234989","0.0234989","0.504321","4","hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-6729-5p; hsa-miR-1238-5p"
"Annotations derived over miRTarBase (Gene Ontology)","CUT catabolic process GO0071034","enriched","0.0234989","0.0234989","0.504321","4","hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-1307-3p; hsa-miR-1238-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cilium movement GO0003341","enriched","0.0234989","0.0234989","0.504321","4","hsa-miR-8073; hsa-miR-4758-5p; hsa-miR-642b-3p; hsa-miR-1238-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cyclooxygenase pathway GO0019371","depleted","0.0234989","0.0234989","0.504321","4","hsa-miR-1247-3p; hsa-miR-8059; hsa-miR-6784-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nuclear polyadenylation-dependent rRNA catabolic process GO0071035","enriched","0.0234989","0.0234989","0.504321","4","hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-1307-3p; hsa-miR-1238-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nuclear polyadenylation-dependent tRNA catabolic process GO0071038","enriched","0.0234989","0.0234989","0.504321","4","hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-1307-3p; hsa-miR-1238-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nucleolar exosome RNase complex GO0101019","enriched","0.0234989","0.0234989","0.504321","4","hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-1307-3p; hsa-miR-1238-5p"
"Annotations derived over miRTarBase (Gene Ontology)","polyadenylation-dependent snoRNA 3-end processing GO0071051","enriched","0.0234989","0.0234989","0.504321","4","hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-1307-3p; hsa-miR-1238-5p"
"Annotations derived over miRTarBase (Gene Ontology)","proteoglycan biosynthetic process GO0030166","depleted","0.0234989","0.0234989","0.504321","4","hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-6756-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of neuron projection development GO0010975","depleted","0.0234989","0.0234989","0.504321","4","hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-1203; hsa-miR-6765-5p"
"Target genes (miRTarBase)","TSPAN14","enriched","0.0234989","0.0234989","0.466353","4","hsa-miR-4758-5p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-1238-5p"
"Diseases (MNDR)","Skin cutaneous melanoma","depleted","0.0234989","0.0234989","0.20444","4","hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-3917; hsa-miR-3940-5p"
"Diseases (MNDR)","Skin melanoma","depleted","0.0234989","0.0234989","0.20444","4","hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-3917; hsa-miR-3940-5p"
"Annotations derived over miRTarBase (Gene Ontology)","apical part of cell GO0045177","enriched","0.0238479","0.0238479","0.504321","16","hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-4690-5p; hsa-miR-1469; hsa-miR-4783-3p; hsa-miR-6729-5p; hsa-miR-1307-3p; hsa-miR-197-5p; hsa-miR-5100; hsa-miR-4687-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-6756-5p; hsa-miR-3917"
"Annotations derived over miRTarBase (Gene Ontology)","commissural neuron axon guidance GO0071679","depleted","0.0239913","0.0239913","0.504321","5","hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein K27-linked ubiquitination GO0044314","depleted","0.0239913","0.0239913","0.504321","5","hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1228-5p; hsa-miR-6805-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ubiquitin-specific protease binding GO1990381","depleted","0.0239913","0.0239913","0.504321","5","hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-8059"
"Target genes (miRTarBase)","HDGF","depleted","0.0239913","0.0239913","0.466353","5","hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6861-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA stabilization GO0048255","enriched","0.0240213","0.0240213","0.504321","14","hsa-miR-8073; hsa-miR-642b-3p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-92b-5p; hsa-miR-5100; hsa-miR-4687-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-8069; hsa-miR-6805-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA conformation change GO0071103","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of protein kinase C activity GO1990051","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitochondrial depolarization GO0051882","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of phospholipase C activity GO1900275","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","neuropilin signaling pathway GO0038189","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","peptidyl-tyrosine autophosphorylation GO0038083","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of actin filament binding GO1904531","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of microtubule binding GO1904528","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein localization to cytoplasmic microtubule plus-end GO1904518","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of T cell differentiation GO0045580","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of hematopoietic stem cell differentiation GO1902036","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of modification of synaptic structure GO1905244","enriched","0.0244692","0.0244692","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Target genes (miRTarBase)","ABL1","enriched","0.0244692","0.0244692","0.466353","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of execution phase of apoptosis GO1900119","depleted","0.0249107","0.0249107","0.504321","8","hsa-miR-663a; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-575; hsa-miR-6784-5p"
"Annotations derived over miRTarBase (Gene Ontology)","E-box binding GO0070888","depleted","0.0259574","0.0259574","0.504321","15","hsa-miR-663a; hsa-miR-6131; hsa-miR-614; hsa-miR-4706; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-3917; hsa-miR-8059; hsa-miR-6787-5p; hsa-miR-6784-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
